,hotel_address,lat,lng,lat_lng
250364,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
250532,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
250533,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
250566,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
250611,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
250700,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
250815,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
251049,Hasenauerstra e 12 19 D bling 1190 Vienna Austria,True,True,"(Decimal('15.65565'), Decimal('48.778035'))"
251289,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
251859,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
251863,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
251994,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
252077,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
252082,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
252137,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
252208,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
252354,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
252449,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
252507,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
252869,Gr nentorgasse 30 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
253019,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
253024,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
253103,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
253664,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
253688,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
253802,23 Rue Damr mont 18th arr 75018 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
253934,Sep lveda 180 Eixample 08011 Barcelona Spain,True,True,"(Decimal('2.181864'), Decimal('41.425226'))"
254085,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
254087,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
254104,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
254109,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
254151,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
254165,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
254244,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
254262,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
254363,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
254536,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
254794,Hasenauerstra e 12 19 D bling 1190 Vienna Austria,True,True,"(Decimal('15.65565'), Decimal('48.778035'))"
254890,Paragonstra e 1 11 Simmering 1110 Vienna Austria,True,True,"(Decimal('16.413999'), Decimal('48.176599'))"
255033,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
255103,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
255286,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
255391,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
255462,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
255582,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
255859,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
255920,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
256222,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
256496,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
256677,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
256737,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
256990,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
257005,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
257363,Gr nentorgasse 30 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
257379,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
257447,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
257534,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
257783,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
257813,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
257980,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
258894,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
259142,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
259167,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
259257,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
259443,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
259637,Gr nentorgasse 30 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
259680,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
259716,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
259988,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
260181,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
260497,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
260629,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
261153,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
261258,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
261426,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
261579,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
261699,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
261798,Paragonstra e 1 11 Simmering 1110 Vienna Austria,True,True,"(Decimal('16.413999'), Decimal('48.176599'))"
261803,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
261821,Paragonstra e 1 11 Simmering 1110 Vienna Austria,True,True,"(Decimal('16.413999'), Decimal('48.176599'))"
261830,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
261851,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
262130,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
262202,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
262237,23 Rue Damr mont 18th arr 75018 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
262247,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
262479,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
262512,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
262527,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
262782,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
262807,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
262965,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
263034,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
263202,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
263232,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
263345,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
263424,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
263932,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
264209,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
264568,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
264701,23 Rue Damr mont 18th arr 75018 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
264731,Hasenauerstra e 12 19 D bling 1190 Vienna Austria,True,True,"(Decimal('15.65565'), Decimal('48.778035'))"
264775,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
265086,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
265205,23 Rue Damr mont 18th arr 75018 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
265375,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
265467,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
265487,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
265875,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
266441,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
266501,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
266870,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
266999,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
267304,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
267428,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
267453,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
267602,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
267987,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
268650,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
269000,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
269279,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
269781,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
269814,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
269895,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
269899,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
269919,Josefst dter Stra e 22 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
270091,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,True,True,"(Decimal('16.297308'), Decimal('48.211783'))"
270414,20 Rue De La Ga t 14th arr 75014 Paris France,True,True,"(Decimal('2.330948'), Decimal('48.838331'))"
270503,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
270725,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
270879,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
270946,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
270977,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
270995,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
271003,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
271057,23 Rue Damr mont 18th arr 75018 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
271612,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
271687,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
272151,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
272370,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
272435,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
272554,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
272577,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
272618,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
273198,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
273206,Gr nentorgasse 30 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
273439,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
273605,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
273619,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
273745,Hasenauerstra e 12 19 D bling 1190 Vienna Austria,True,True,"(Decimal('15.65565'), Decimal('48.778035'))"
273973,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
274136,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
274325,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
274338,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
274382,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
274461,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
274602,Landstra er G rtel 5 03 Landstra e 1030 Vienna Austria,True,True,"(Decimal('16.36346'), Decimal('48.206487'))"
274620,Pau Clar s 122 Eixample 08009 Barcelona Spain,True,True,"(Decimal('2.245959'), Decimal('41.504994'))"
274873,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
274905,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
275236,4 rue de la P pini re 8th arr 75008 Paris France,True,True,"(Decimal('2.351556'), Decimal('48.856663'))"
276039,Bail n 4 6 Eixample 08010 Barcelona Spain,True,True,"(Decimal('1.655829'), Decimal('41.396133'))"
276690,Josefst dter Stra e 22 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
277500,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,True,True,"(Decimal('16.347119'), Decimal('48.210918'))"
277562,Gr nentorgasse 30 09 Alsergrund 1090 Vienna Austria,True,True,"(Decimal('16.357513'), Decimal('48.222139'))"
277655,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,True,True,"(Decimal('16.341397'), Decimal('48.245935'))"
277995,Taborstra e 8 A 02 Leopoldstadt 1020 Vienna Austria,True,True,"(Decimal('16.39411'), Decimal('48.218213'))"
